revision_num,change_id,url,iteration_count,before_commit_id,after_commit_id,at_least_one_updated_java_file,T(created),T(merged),LOC changed,subject,message,cr_smell_lack_of_cr,cr_smell_ping_pong,cr_smell_sleeping_reviews,cr_smell_missing_context,cr_smell_large_changesets,cr_smell_review_buddies,at_least_one_cr_smell,code_smells_difference_count,is_increased
45269,Ib9f47101b8014981f55d15e5b42c9c1ea743b774,http://review.couchbase.org/#/c/45269,2,bef1d7ed146a49da6169fcf9a1c61fa9541f6576,bd766e19bc1bddf863c3cced7add7deb3fe092c9,1,13/01/15,13/01/15,15,Enable ByteBuf leak detector and log4j logging on tests.,"Enable ByteBuf leak detector and log4j logging on tests.

Motivation
----------
We need to enable the PARANOID leak detector as well on the client to
make sure we fix all leaks.

Change-Id: Ib9f47101b8014981f55d15e5b42c9c1ea743b774",0,0,0,0,0,0,0,0,0
45276,Id760ec2eecc5a83619367bc42fc7fb1f96182ea1,http://review.couchbase.org/#/c/45276,3,bd766e19bc1bddf863c3cced7add7deb3fe092c9,191d756e0a1cb9e8bd994af53d4f2d05528e8a86,1,13/01/15,15/01/15,17,Skip QueryTest if feature unavailable,"Skip QueryTest if feature unavailable

The QueryTest can be skipped altogether if query is not enabled on the
environment or if server version is under 3.0.0.

Change-Id: Id760ec2eecc5a83619367bc42fc7fb1f96182ea1",0,0,0,0,0,1,1,0,0
45310,I59a539e5fe6bb7cd0d9e54b1a5db1c9c93359bc3,http://review.couchbase.org/#/c/45310,2,eea078b696cca575f2cbe2a42a639a9d32ab1f06,849a53d1368fa01a1a94ebd4b75e6798c5e90554,1,14/01/15,14/01/15,72,JCBC-682: Free ByteBufs on get* before filtering them out.,"JCBC-682: Free ByteBufs on get* before filtering them out.

Motivation
----------
In all get* variants, the results are filtered on non-success. Since
content is still allocated in the responses, it needs to be properly
freed before filtering since the later code never has a chance to
do so properly.

Modifications
-------------
Free the allocated contents when the result is filtered out.

Result
------
No leaks when non-success responses for get* variants are returned.

Change-Id: I59a539e5fe6bb7cd0d9e54b1a5db1c9c93359bc3",0,0,0,0,0,0,0,0,0
45428,I2ac46c9b3c8575e1e5f00268b92fab4b873c31da,http://review.couchbase.org/#/c/45428,2,b80706f3aaeef2078deb69e1e619bbac45e4daec,b3f70e5c37d05d0a3be378f099ad30cd11b6a820,1,16/01/15,16/01/15,119,JCBC-674: Refactor prepared statements.,"JCBC-674: Refactor prepared statements.

Motivation
----------
The current prepared statements API is great, but it can be made a bit
simpler in terms of working with statements. The API can hide the
PrepareStatement and therefore reduce the surface level for the user.

Modifications
-------------
queryPrepare has been streamlined to pepare and it now accepts any
statement. If it is a normal one, it is automatically prepared before
sent to the server.

Result
------
Easier way to access and work with prepared statements.

Change-Id: I2ac46c9b3c8575e1e5f00268b92fab4b873c31da",0,0,0,0,0,0,0,0,0
45437,I77dc9eb9be4f923627755ba5901670bd8591516c,http://review.couchbase.org/#/c/45437,3,b3f70e5c37d05d0a3be378f099ad30cd11b6a820,5d52e4484033c366b2bdd5eae366b06e03befb5a,1,16/01/15,16/01/15,96,JCBC-683: allow raw statements in Query,"JCBC-683: allow raw statements in Query

Motivation
----------
Some statements like ""CREATE PRIMARY INDEX"" are not supported by the DSL
and we should offer users a way of doing them.

Modifications
-------------
Added ""raw"" factory method to Query for such statements + test.

Results
-------
Users can issue non-DSL statements like ""CREATE PRIMARY INDEX"".

Change-Id: I77dc9eb9be4f923627755ba5901670bd8591516c",0,0,0,0,0,1,1,0,0
45438,I7922b563e4c89d966168a122dac2d513d5668449,http://review.couchbase.org/#/c/45438,2,5e27e8869571ff0527fffadc3923813dd2fbb687,139e97b438d06e04cbf1df0c447e9bcab8760037,1,16/01/15,16/01/15,38,JCBC-684: Fix leaks in BucketManager,"JCBC-684: Fix leaks in BucketManager

Motivation
----------
The BucketManager has a few places where ByteBufs are not properly
released.

Modifications
-------------
Properly release allocated ByteBufs back to the allocator.

Result
------
BucketManager does not leak byte buffers anymore.

Change-Id: I7922b563e4c89d966168a122dac2d513d5668449",0,0,0,0,0,0,0,0,0
45439,Iea06c91f19843f0c487a9cd43788bddb884b0673,http://review.couchbase.org/#/c/45439,3,792e71e8701e71f6d26296811edc0a8e8ffee4f4,64044fe29e3dd584b2bf46b8de2c288f5ecdc2e1,1,16/01/15,16/01/15,9,Using raw statement to create index in test,"Using raw statement to create index in test

Making sure that N1QL primary indexes are at least created on default
before testing N1QL features.

Change-Id: Iea06c91f19843f0c487a9cd43788bddb884b0673",0,0,0,0,0,1,1,0,0
45442,I2b0aa18e49bfaebf06b20fc5af78e2f787ac2e41,http://review.couchbase.org/#/c/45442,2,8df49b9fcc91602ece6b558197d6fb3e43370131,3bb8f106684cc363900ceaa406f2c6bb3dfd84e7,1,16/01/15,16/01/15,15,Report unparsable ByteBuf in Excepton.,"Report unparsable ByteBuf in Excepton.

Motivation
----------
When the JSON buffer cannot be parsed for some reason, it needs
to be included in the error message for easier bug hunting.

Change-Id: I2b0aa18e49bfaebf06b20fc5af78e2f787ac2e41",0,0,0,0,0,0,0,0,0
45443,I3d368e175371b64df02ba0125130ea4e0f19172f,http://review.couchbase.org/#/c/45443,3,6326b9ef0b29442be5e098bd7c24646ad82d38a9,2b3a7a6e57d821abba53ad0af7ba4619b3d10c58,1,16/01/15,16/01/15,57,JCBC-685: Offer escaped id Expression method,"JCBC-685: Offer escaped id Expression method

Motivation
----------
Some identifiers in N1QL need to be escaped by backticks, for example
when they contain a dash. We need a method to create such identifier
Expressions.

Modifications
-------------
Added method ""i"" on Expression to create such escaped identifiers. The
method can create a list of identifiers, which are then separated by a
comma and space, each of them then escaped using `.

Result
------
Using identifier like ""beer-sample"" is possible by escaping it using i.

Change-Id: I3d368e175371b64df02ba0125130ea4e0f19172f",0,0,0,0,0,1,1,0,0
45447,Icd167d84a16dc0d182203ec77b08f01520c25639,http://review.couchbase.org/#/c/45447,2,fac5c392a3723427bc476044fb251198bbc29c5d,217cdbbf56fdc57b0bd33fe5cb181eb80974d2bd,1,16/01/15,16/01/15,35,JCBC-686: Make QueryResult iterable.,"JCBC-686: Make QueryResult iterable.

Motivation
----------
If the blocking query API is used, adding the Iterable interface provides
some nice syntactic sugar to iterate over rows with a for loop.

Modifications
-------------
Make the QueryResult implement the Iterable for the QueryRows and return
the iterator right away.

Result
------
Its now easier to just loop over the rows in the blocking api.

Change-Id: Icd167d84a16dc0d182203ec77b08f01520c25639",0,0,0,0,0,0,0,0,0
45450,If35edc4e0e32efc110a8dbba7ececb3eb9515143,http://review.couchbase.org/#/c/45450,5,19a201a3f44af40c114b86515a0b89fcd6641d1e,fd6b423b6708b3b40ef787a0e61e67fc4ccdc0f7,1,16/01/15,16/01/15,154,WIP block straight from constructor in QueryResult,"WIP block straight from constructor in QueryResult

Change-Id: If35edc4e0e32efc110a8dbba7ececb3eb9515143",0,1,0,1,0,1,1,1,1
45462,Icdd3559c68007ba3b6a9dfc0fc4518d739ebf521,http://review.couchbase.org/#/c/45462,2,fd6b423b6708b3b40ef787a0e61e67fc4ccdc0f7,bf6b715d3fe0fd01e1bf0c6440dc9e4b287e7334,0,16/01/15,16/01/15,4,Prepare 2.1.0-dp release,"Prepare 2.1.0-dp release

Change-Id: Icdd3559c68007ba3b6a9dfc0fc4518d739ebf521",0,0,0,1,0,0,1,NA,NA
45463,I63ee74350ffdae9a830d0c9785adde7c4382a12b,http://review.couchbase.org/#/c/45463,2,bf6b715d3fe0fd01e1bf0c6440dc9e4b287e7334,5087978647377b3588ac3a208021e25783404e44,0,16/01/15,16/01/15,4,Change master back to 2.1.0-SNAPSHOT,"Change master back to 2.1.0-SNAPSHOT

Change-Id: I63ee74350ffdae9a830d0c9785adde7c4382a12b",0,0,0,1,0,0,1,NA,NA
45555,I2e12877d0885482d7f8b66624021c6633f12ac92,http://review.couchbase.org/#/c/45555,2,96a97fc888a12e4010fd8ccfc2c28a411128c192,e12ba34bbe144ccee94ed6f7c4e8f6bb6e1adc1d,0,19/01/15,19/01/15,4,Depend on Spymemcached 2.11.6,"Depend on Spymemcached 2.11.6

Change-Id: I2e12877d0885482d7f8b66624021c6633f12ac92",0,0,0,1,0,0,1,NA,NA
45557,I43e9ad9ab2a48ec7fb5394564d380557cf869665,http://review.couchbase.org/#/c/45557,3,a9344083d61936d15b95f2a52e415f01417c7b45,89c733d0a620ba9f090c347cdcc9f01567f2655b,1,19/01/15,19/01/15,87,Fix unit tests with > 3.0.0 compat,"Fix unit tests with > 3.0.0 compat

Motivation & Modifications
--------------------------
Spatial views have changed and currently it is not planned to support
the new format going forward on the 1.4 branch. It needs to be
conditionally disabled.

Also, the test config did incorrectly parse out the version of the nodes,
this has been corrected by backporting the Version regex from 2.1.

Change-Id: I43e9ad9ab2a48ec7fb5394564d380557cf869665",0,0,0,0,0,0,0,0,0
45569,If01897db73218588b612e17addedde91f063f0d1,http://review.couchbase.org/#/c/45569,2,866e6fe9201bb70abcc1922d2f37db2d580496ad,5ea9850fc59848bef807c180d8af4e5756db39b5,1,19/01/15,19/01/15,15,Override environment core builder setters.,"Override environment core builder setters.

Motivation
----------
The core environment builder setters need to be overridden, so that
when used in a fluent API the proper return value is used.

Change-Id: If01897db73218588b612e17addedde91f063f0d1",0,0,0,0,0,0,0,0,0
45572,I8aefd1adae7ed93e8d15ac3cb35d6e7366e289b1,http://review.couchbase.org/#/c/45572,2,5ea9850fc59848bef807c180d8af4e5756db39b5,6dcd36706d1400e3f4d8ce960fe8ce45340bb616,1,19/01/15,26/01/15,90,JCBC-689: Throw exception when cluster manager passwd is wrong.,"JCBC-689: Throw exception when cluster manager passwd is wrong.

Motivation
----------
When a illegal password is used on the cluster manager, a proper
exception needs to be thrown that clearly shows what's going on.

Modifications
-------------
The code now checks the return status and throws a InvalidPasswordException
when it gets an unauthorized response from the server. If it is a different
error, a regular couchbase exception is thrown.

Result
------
Users will detect more quickly when they've entered a wrong password.

Change-Id: I8aefd1adae7ed93e8d15ac3cb35d6e7366e289b1",0,0,1,0,0,0,1,0,0
45796,Ide712a5b2fd836153e77273841c81225581c0924,http://review.couchbase.org/#/c/45796,2,e52c87cf4f87e4394fcb778825886b15891824ff,2224a31bb40d96fd89d13c9c6edce3471226b3d1,0,23/01/15,26/01/15,6,bump latest stable version in README's pom,"bump latest stable version in README's pom

also added links to the forums and blog

Change-Id: Ide712a5b2fd836153e77273841c81225581c0924",0,0,1,0,0,1,1,NA,NA
45860,Ibd7069884f043143c76f187ead8037b5af515e4c,http://review.couchbase.org/#/c/45860,4,7c99b4fe754525eb0d89c6642ef68cc01737a521,0c9270cd18110bb66618455a271834f6c1711c7c,1,26/01/15,26/01/15,164,JCBC-691: Expose n1ql's requestId/clientContextId,"JCBC-691: Expose n1ql's requestId/clientContextId

Motivation
----------
N1QL server assigns a requestId to each request and also lets the caller
set a clientContextId. Both are returned in the response, which allows
to track queries, log, logical operations, etc...

These should be exposed in the client's result.

Modifications
-------------
QueryResult and AsyncQueryResult now have getters for requestId and the
clientContextId.

Added tests for these getters in QueryTest + a test on truncation of the
clientContextId to 64 bytes on server side.

Improved QueryTests a bit.

Change-Id: Ibd7069884f043143c76f187ead8037b5af515e4c",0,1,0,0,0,1,1,0,0
45868,I535d51ba9d67077fba99d209f936efdd5458802d,http://review.couchbase.org/#/c/45868,2,0c9270cd18110bb66618455a271834f6c1711c7c,b0cc213ea71584d4284a9b5821c5c2581c66c16a,1,26/01/15,26/01/15,99,JCBC-692: fix lock on creating DefaultQueryResult,"JCBC-692: fix lock on creating DefaultQueryResult

Motivation
----------
Users reported that all they get when trying to do a n1ql query is a
timeout. This comes from a race condition/deadlock that happens when
instantiating the DefaultQueryResult (blocking on each component of the
AsyncQueryResult).

Modifications
-------------
Only ever block once, in CouchbaseBucket, instead of multiple times in
the DefaultQueryResult constructor, by using a zip.

Constructor now only deals with collections or scalar types, not with
Observables.

Results
-------
Acquiring a query result synchronously should now work as expected.

Change-Id: I535d51ba9d67077fba99d209f936efdd5458802d",0,0,0,0,0,1,1,0,0
45874,Ic5262612156f0487186c0c2b23933caf22c5fc8b,http://review.couchbase.org/#/c/45874,3,607cf652f4e128a9ae1d1d9f41d2b7a296e83963,4a41ffc53378eca905adb92acdb9e655851afe20,1,26/01/15,26/01/15,975,JCBC-542: Expose more specific KeyValue errors.,"JCBC-542: Expose more specific KeyValue errors.

Motivation
----------
This changeset builds on top of JVMCBC-132 and exposes the specific error
codes as proper errors/exceptions to the user. This especially includes
E2BIG and TMPFAIL.

Modifications
-------------
The operations have been modified to take the new errors into account
and convert them into proper exceptions. In addition, a ""catch all""
has been added.

Documentation for all new exceptions has been improved and added.

In addition to the return codes from the server, a proper check has
been put into place so that document IDs are not longer than 250
bytes - which would be rejected by the server anyway.

Result
------
Easier error handling and exposure for errors back up to the user
level.

Change-Id: Ic5262612156f0487186c0c2b23933caf22c5fc8b",0,0,0,0,1,0,1,0,0
45926,I198d226c3d19af3de1471cf0bd419251fea326b8,http://review.couchbase.org/#/c/45926,2,4a41ffc53378eca905adb92acdb9e655851afe20,be1aa4243dddbae0d54d11074bccd4ddb74b14c0,1,27/01/15,27/01/15,50,Add Builder overrides for proper chaining.,"Add Builder overrides for proper chaining.

Motivation
----------
The returned builder needs to be the one from the client, otherwise
the core environment gets built and not the extended one from the
java client.

Modifications
-------------
Builder methods have been properly overriden, and also sanity warnings
have been put into place to tell the user when his max lifetime is
smaller than the max configured blocking timeouts.

Change-Id: I198d226c3d19af3de1471cf0bd419251fea326b8",0,0,0,0,0,0,0,0,0
45928,I5d1648128aa513f27bca36c68ab23a9bc6a9f350,http://review.couchbase.org/#/c/45928,2,fca3571325eb31d50938c3dba70827bca5cb1ffa,3a6bb6bbd8a82d986e3d20ade248163e518363ad,1,27/01/15,27/01/15,450,Improve javadocs for RequestCancelledException.,"Improve javadocs for RequestCancelledException.

Change-Id: I5d1648128aa513f27bca36c68ab23a9bc6a9f350",0,0,0,1,0,0,1,0,0
45929,I6d880d1a5444cac5c67483edd661df60c954fe9d,http://review.couchbase.org/#/c/45929,4,a90777db991cd5e483694214c5abcb0303fd3277,27dbfb004bc0f88e2cc1855f19b0e0952f79e0dc,1,27/01/15,27/01/15,120,JCBC-628: Add parse() to create JsonValues from String,"JCBC-628: Add parse() to create JsonValues from String

Motivation
----------
Add another way of creating JsonObject/JsonArray, from JSON Strings.

Modifications
-------------
Added parse() static method on both classes, named like that to avoid
confusion with from method called with a String.

Added unit tests to check behavior.

Results
-------
Users can now easily create a JsonArray/JsonObject from a JSON String
(provided they know the kind of JSON value the String contains).

Change-Id: I6d880d1a5444cac5c67483edd661df60c954fe9d",0,1,0,0,0,1,1,1,1
45932,I90fc7b605b297b844615e131efe070eef62c6786,http://review.couchbase.org/#/c/45932,4,371beb564ce059da7ba9a47f17e0ddc1d93dbe4a,cbbf609cd74d75c72bcb72fb8307a4cdd047baad,1,27/01/15,27/01/15,123,commit message and jira issue to follow,"commit message and jira issue to follow

Change-Id: I90fc7b605b297b844615e131efe070eef62c6786",0,1,0,1,0,1,1,0,0
45963,I5d410aa7f8d9dd26bbf47434c1ec2f2e30864c67,http://review.couchbase.org/#/c/45963,2,cbbf609cd74d75c72bcb72fb8307a4cdd047baad,16b105701e266c05bfaf0b22c9173f8bcc74a411,0,28/01/15,28/01/15,4,Prepare 2.1.0-dp2 release,"Prepare 2.1.0-dp2 release

Change-Id: I5d410aa7f8d9dd26bbf47434c1ec2f2e30864c67",0,0,0,1,0,0,1,NA,NA
45983,I7168ff9a1341d2d1bd90c7b735e9217c4498610e,http://review.couchbase.org/#/c/45983,2,16b105701e266c05bfaf0b22c9173f8bcc74a411,b905c6df2871381f7fc1476e2343e2e200586a3f,1,28/01/15,29/01/15,309,JCBC-407: Allow DNS SRV bootstrap.,"JCBC-407: Allow DNS SRV bootstrap.

Motivation
----------
In order to allow users to centralize their seed nodes list in
DNS records, DNS SRV should be utilized to automatically fetch
those records.

Modifications
-------------
Not all DNS SRV informations are supported, weighting and priority
are not.

	- dnsSrvEnabled() must be set on the environment.
	- only one record is passed into the seed node list
	- this node is used as the dns srv lookup record
	- the fetched list is then used to bootstrap the cluster

Note that the fallback path is that the node passed in for DNS SRV
bootstrap will be used as the A record for further bootstrap.

Here is a sample set of records (replace _couchbases if you have
sslEnabled on the environment):

_couchbase._tcp.example.com.  3600  IN  SRV  0  0  0  node1.example.com.
_couchbase._tcp.example.com.  3600  IN  SRV  0  0  0  node2.example.com.
_couchbase._tcp.example.com.  3600  IN  SRV  0  0  0  node3.example.com.

Result
------
It is now possible to fetch a bootstrap list through DNS SRV.

Change-Id: I7168ff9a1341d2d1bd90c7b735e9217c4498610e",0,0,0,0,0,0,0,0,0
46030,Ia4538c8ace57a2ba426562d286f725cccc3c5e5b,http://review.couchbase.org/#/c/46030,2,b905c6df2871381f7fc1476e2343e2e200586a3f,941e88541c7a8513fddd20d377bed2b2f3040d8a,1,29/01/15,29/01/15,34,JCBC-696: Expose the list of nodes directly on the BucketInfo.,"JCBC-696: Expose the list of nodes directly on the BucketInfo.

Motivation
----------
Based on user feedback it was identified that direct access to the list
of nodes in the cluster/bucket makes it easier to consume it for
further processing at the user level.

Modifications
-------------
Iterate over the raw response, filter out the hostnames (without port)
and expose it directly as a getter. A test has been modified to make
sure it works as expected.

Result
------
Easier access to the list of nodes in that cluster.

Change-Id: Ia4538c8ace57a2ba426562d286f725cccc3c5e5b",0,0,0,0,0,0,0,0,0
46031,I41e86ec393a88b11db84889282eaa8a632650197,http://review.couchbase.org/#/c/46031,2,45c6a5e3b05b582ef9c0fc0e267cec5e3e135e12,f128e5c03253f9ce679d54981e5617ea5cce3a4c,1,29/01/15,29/01/15,36,Remove printlns from tests.,"Remove printlns from tests.

Change-Id: I41e86ec393a88b11db84889282eaa8a632650197",0,0,0,1,0,0,1,0,0
46037,I698566cb8ca199307330453ddb53f591bbbb1658,http://review.couchbase.org/#/c/46037,2,9b1824dbedca1c4807a676cde9131508f6129677,af5498f4dc64c0c308eced417accc3b048a92573,0,29/01/15,29/01/15,4,Change master back to 2.1.0-SNAPSHOT,"Change master back to 2.1.0-SNAPSHOT

Change-Id: I698566cb8ca199307330453ddb53f591bbbb1658",0,0,0,1,0,1,1,NA,NA
46039,I48efb9bc57c85c3b9caa456755fa2e25b5920860,http://review.couchbase.org/#/c/46039,3,af5498f4dc64c0c308eced417accc3b048a92573,5978b6549f12e93e2efbd9938aabc8872a9e7bfc,1,29/01/15,30/01/15,6,JVMCBC-26: correctly override keepAliveInterval,"JVMCBC-26: correctly override keepAliveInterval

Change-Id: I48efb9bc57c85c3b9caa456755fa2e25b5920860",0,0,0,1,0,1,1,0,0
46075,I241c36eb652f06e333dc6eb27a5392a02b7d7b94,http://review.couchbase.org/#/c/46075,9,ce7b1fe37da569945aeee1bc6c1561b7075eded4,0ab6073403b30c4fadf1c7f7b9b37f7ad64a7139,1,29/01/15,29/01/15,335,wip: locator helper.,"wip: locator helper.

Change-Id: I241c36eb652f06e333dc6eb27a5392a02b7d7b94",0,1,0,1,0,0,1,1,1
46138,If7ad39a80a01690b48cc1fc302e348aa1504036f,http://review.couchbase.org/#/c/46138,2,eb609c934b3ca3e17c9dd6623af256dba8284e8b,faae6865943377e8f83d67abbc2e6ca28f0b5f49,1,30/01/15,30/01/15,6,"Revert ""correctly override keepAliveInterval""","Revert ""correctly override keepAliveInterval""

This reverts commit ce97d37508f048ad3481c1bfbf0fca30a37da3f7.

Change-Id: If7ad39a80a01690b48cc1fc302e348aa1504036f",0,0,0,0,0,1,1,0,0
46140,I8a112cc44f38d513e03fbb5a70ebae4cf34d6100,http://review.couchbase.org/#/c/46140,2,faae6865943377e8f83d67abbc2e6ca28f0b5f49,01e1d3a2d0aa96836a3c3e78864c3c68a90a7530,1,30/01/15,30/01/15,6,correctly override keepAliveInterval,"correctly override keepAliveInterval

this change relates to JVMCBC-21.

Change-Id: I8a112cc44f38d513e03fbb5a70ebae4cf34d6100",0,0,0,0,0,1,1,0,0
46224,I1d2ef62a8005ee4e56cb254eb5460e27252883b7,http://review.couchbase.org/#/c/46224,2,01e1d3a2d0aa96836a3c3e78864c3c68a90a7530,00762a91ee14dfce396672a0873d764fc955e10e,1,02/02/15,02/02/15,4,JCBC-698: Increase disconnect timeout and make Bucket#close() use it.,"JCBC-698: Increase disconnect timeout and make Bucket#close() use it.

Motivation
----------
After closer inspection, the disconnect timeout set to 5 seconds looked too
short. It  has been increased to 25 seconds. Also, the bucket close method
was using the management timeout, but of course should also use the
disconnect timeout.

Change-Id: I1d2ef62a8005ee4e56cb254eb5460e27252883b7",0,0,0,0,0,0,0,0,0
46310,Icb2614e91d624ababc40a2f2794382001e91d1d1,http://review.couchbase.org/#/c/46310,3,00762a91ee14dfce396672a0873d764fc955e10e,90e43a18e5f32459342463b376b85b4ceb576e29,1,03/02/15,03/02/15,43,JCBC-701: Error with DocumentDoesNotExistException on remove,"JCBC-701: Error with DocumentDoesNotExistException on remove

Motivation
----------
Currently the catch-all CouchbaseException is thrown, which does
not provide the proper semantics needed.

Modifications
-------------
Throwing the proper exception makes it possible for the user to
apply fine grained control and retry logic as needed, so this
change adds a test to verify.

Result
------
Correct exception thrown on remove when the document is not found.

Change-Id: Icb2614e91d624ababc40a2f2794382001e91d1d1",0,0,0,0,0,0,0,0,0
46324,I42d0fc2c120474aa187235da268feb1d5ded815e,http://review.couchbase.org/#/c/46324,2,90e43a18e5f32459342463b376b85b4ceb576e29,51999b20a3bce486c284df4f468e388b3f8b3682,1,03/02/15,03/02/15,97,JCBC-702: Avoid flatMap for insert/upsert/replace.,"JCBC-702: Avoid flatMap for insert/upsert/replace.

Motivation
----------
Flatmap is more expensive (gc, syncing) and is not needed in this
case were a simple conversion is happening.

Modifications
-------------
flatMap is converted to a regular map, giving a slight performance
boost and better GC characteristics. In addition, it is now in
line with all the other methods in the bucket for similar
operations.

Result
------
Simpler implementation and slightly better performance and GC
behaviour.

Change-Id: I42d0fc2c120474aa187235da268feb1d5ded815e",0,0,0,0,0,0,0,0,0
46377,I741abbe5ea316e6c19ff91633b5434a50bdc10a3,http://review.couchbase.org/#/c/46377,2,51999b20a3bce486c284df4f468e388b3f8b3682,7fd79e0e7f6c80913d56dde15e40e456d7593ade,0,04/02/15,04/02/15,6,Prepare 2.1.0 Release,"Prepare 2.1.0 Release

Change-Id: I741abbe5ea316e6c19ff91633b5434a50bdc10a3",0,0,0,1,0,0,1,NA,NA
46576,I5c47ebd4345b1c0ebd854c932785858640225767,http://review.couchbase.org/#/c/46576,2,7fd79e0e7f6c80913d56dde15e40e456d7593ade,85b02969c0e3faf474f7804fbb2c2a9ff15f47ea,0,09/02/15,09/02/15,2,Start working on 2.1.1,"Start working on 2.1.1

Change-Id: I5c47ebd4345b1c0ebd854c932785858640225767",0,0,0,1,0,0,1,NA,NA
46580,If8a8b89e9946052c61278e8ef239e75ec8cf3d0b,http://review.couchbase.org/#/c/46580,2,85b02969c0e3faf474f7804fbb2c2a9ff15f47ea,5e1faa90b2c43a2f6989c04ef21b10980d7ec68c,1,09/02/15,09/02/15,311,JCBC-703: Optimize PersistTo.NONE && ReplicateTo.NONE,"JCBC-703: Optimize PersistTo.NONE && ReplicateTo.NONE

Motivation
----------
Currently when someone uses the mutation overloaded methods
with persistence constraints, even when both are set to NONE
the caller incurs some overhead since we call into Observe
at least one time (with flatMap). This can reduce performance
even when those calls are not needed.

Modifications
-------------
Short circuit incoming requests to just use the regular
mutation method and never call into the Observe loops.

Result
------
Better performance, especially in the case where someone uses
the overridden methods and then through some external flag/variable
sets it to NONE.

Change-Id: If8a8b89e9946052c61278e8ef239e75ec8cf3d0b",0,0,0,0,0,0,0,0,0
46582,I76836056b83930bee15e8f3eb58ae480871942aa,http://review.couchbase.org/#/c/46582,2,5e1faa90b2c43a2f6989c04ef21b10980d7ec68c,c7c08eff82227f0a8de3c96f51a6be984c95a1d1,0,09/02/15,09/02/15,2,Depend on core-io 1.1.1-SNAPSHOT,"Depend on core-io 1.1.1-SNAPSHOT

Change-Id: I76836056b83930bee15e8f3eb58ae480871942aa",0,0,0,1,0,0,1,NA,NA
46593,I6afa1d5d9de6cf9e0295ad550624349f50d4d4ae,http://review.couchbase.org/#/c/46593,2,c7c08eff82227f0a8de3c96f51a6be984c95a1d1,ea083eb8541c702611bbe39f38d492a86c2904e1,1,09/02/15,09/02/15,67,JCBC-704: Funnel all durability errors into a DurabilityException.,"JCBC-704: Funnel all durability errors into a DurabilityException.

Motivation
----------
Currently the documentation states correctly that all durability errors which
violate the requirement are caught and raised in the DurabilityException.
This is currently only the case on one mutation method, all the others
need to follow suit.

Modifications
-------------
Properly catch and collect the errors on mutation and remove observe methods.

Also the BinaryTest has been renamed to KeyValueTest for clarity.

Result
------
Proper exception thrown as advertised in the docs.

Change-Id: I6afa1d5d9de6cf9e0295ad550624349f50d4d4ae",0,0,0,0,0,0,0,0,0
46624,I952b7f47aa3489c0ea2be27f675757d3e82f3b34,http://review.couchbase.org/#/c/46624,3,ea083eb8541c702611bbe39f38d492a86c2904e1,e08443d793bfbd4787378ebe8bdc34312bc38eae,1,10/02/15,11/02/15,8,wip: new observe,"wip: new observe

Change-Id: I952b7f47aa3489c0ea2be27f675757d3e82f3b34",0,0,0,1,0,0,1,0,0
46679,I5a9a032376ec63b115500fa2916ac95cb6ac2ea7,http://review.couchbase.org/#/c/46679,3,1b8227726d0ad05c6c2e49daa533c600b3f5ad3f,85d6745d489f711f2c94706259308c2966dd0b12,1,11/02/15,11/02/15,342,wip: serialization,"wip: serialization

Change-Id: I5a9a032376ec63b115500fa2916ac95cb6ac2ea7",0,0,0,1,0,0,1,0,0
46682,Id22ee27957787705be84aba8aeeb70ae5fe27c74,http://review.couchbase.org/#/c/46682,3,db331becc513c978a165c503b1506b1f9b6e06af,46b5b02501e7c7dd60ce0d28f17b9444201b0bd8,1,11/02/15,11/02/15,44,JCBC-707: Avoid String conversions in the JsonTranscoder.,"JCBC-707: Avoid String conversions in the JsonTranscoder.

Motivation
----------
When converting to and from JsonObjects in the JsonTranscoder, we
can avoid going through Strings since Jackson supports writing
and reading into byte arrays directly.

This reduces garbage collection (especially in larger docs), since
no Strings are allocated temporarily in the TLAB.

Modifications
-------------
Add methods which convert to and from JsonObjects to ByteBufs directly
and use them in the transcoder.

Result
------
Less GC produced and quicker conversions.

Change-Id: Id22ee27957787705be84aba8aeeb70ae5fe27c74",0,0,0,0,0,0,0,0,0
46690,I46a80fce5584e179e34aea9a622b5139efecfdda,http://review.couchbase.org/#/c/46690,2,e7b05380e130c9122c3baaf8ae6a93b81edd0316,1fed43a2d9500145c1f4c5b41a59ed141ec8f771,1,11/02/15,11/02/15,18,JCBC-707: Make sure to account for array offsets.,"JCBC-707: Make sure to account for array offsets.

Motivation
----------
When the array is backing more than one ByteBuf the code needs to
make sure to only grab the slice which is actually belonging to
the specific ByteBuf.

Modifications
-------------
Calculate the offset + index range for the byte[] slice before
sending it over to jackson.

Result
------
More resilient extraction logic.

Change-Id: I46a80fce5584e179e34aea9a622b5139efecfdda",0,0,0,0,0,0,0,0,0
