revision_num,change_id,url,iteration_count,before_commit_id,after_commit_id,at_least_one_updated_java_file,T(created),T(merged),LOC changed,subject,message,cr_smell_lack_of_cr,cr_smell_ping_pong,cr_smell_sleeping_reviews,cr_smell_missing_context,cr_smell_large_changesets,cr_smell_review_buddies,at_least_one_cr_smell,code_smells_difference_count,is_increased
15253,I8060e430ee03571dc51239e702864c85e888505c,https://git.eclipse.org/r/#/c/15253,2,5e67789dfb546ddaae7e66b0349233300e587226,740a3861db744c215f7c69492aa6023672efc90f,1,08/08/13,08/08/13,2,Advertise capabilities with no refs in upload service.,"Advertise capabilities with no refs in upload service.

With reference hiding, it is possible for a repository to appear
empty when all refs are hidden. This causes capabilities to not be
advertised either, since they are published with the first reference,
breaking fetch by SHA1 support.

Always advertise the capabilites by publishing the symbolic capabalities
reference when the repository has no references to advertise (similar to
the receive service).

Change-Id: I8060e430ee03571dc51239e702864c85e888505c",0,0,0,0,0,0,0,0,0
15293,I3c4190940b4d7f19860e223d647fc78705e57203,https://git.eclipse.org/r/#/c/15293,11,740a3861db744c215f7c69492aa6023672efc90f,ad60ba9ac42b0c90f018fcc69309e6645f646bf7,1,09/08/13,05/11/13,603,Add Squash/Fixup support for rebase interactive in RebaseCommand,"Add Squash/Fixup support for rebase interactive in RebaseCommand

Change-Id: I3c4190940b4d7f19860e223d647fc78705e57203
Signed-off-by: Tobias Pfeifer <to.pfeifer@sap.com>",0,1,1,1,1,0,1,-1,0
15312,Ia6436bd2560e4f049c92d9aac907cb87348605e0,https://git.eclipse.org/r/#/c/15312,3,91ba191c9f72d29916852a6c3cf23c55fe814212,909bd4b89d7560082ce736a1d053e38a0f313758,1,10/08/13,04/12/13,76,More helpful InvalidPathException messages (include reason),"More helpful InvalidPathException messages (include reason)

Instead of just a generic ""Invalid path: $path"", add a reason for the
cases where it's not obvious what the problem is (e.g. ""aux"" being
reserved on Windows).

Bug: 413915
Change-Id: Ia6436bd2560e4f049c92d9aac907cb87348605e0
Signed-off-by: Robin Stocker <robin@nibor.org>",0,0,1,0,0,0,1,0,0
15364,Ied750116f767518ae4d48823cf00752b049a8477,https://git.eclipse.org/r/#/c/15364,3,e5b58129f73ece4dfdc1fa4f99f0a70f302c3f7b,baefdca5e46859e6c01af0e16654a8860f6cb043,1,12/08/13,13/09/13,177,ResetCommand: Allow reset on unborn branch when ref not specified,"ResetCommand: Allow reset on unborn branch when ref not specified

In C Git 1.8.2, ""git reset"" now also works on an unborn branch (no HEAD
yet) if no explicit ref was specified. In that case, it is treated as a
reset to an empty tree.

This can be useful for callers because ""unborn branch"" no longer has to
be special-cased to ""git rm --cached"".

Bug: 414870
Change-Id: Ied750116f767518ae4d48823cf00752b049a8477
Signed-off-by: Robin Stocker <robin@nibor.org>",0,0,0,0,0,0,0,-1,0
15384,Ibd9d9ba609a2cd7707b985cdb07405dce0422aab,https://git.eclipse.org/r/#/c/15384,1,cc308122b00d0b1c6386ad0ff21b495c8f23b85b,521fab0c6f90b9875873aebffa2f9b3df91f7e4f,1,12/08/13,12/08/13,1,Add missing @since tag for replaceLineBreaksWithSpace,"Add missing @since tag for replaceLineBreaksWithSpace

Change-Id: Ibd9d9ba609a2cd7707b985cdb07405dce0422aab
Signed-off-by: Robin Stocker <robin@nibor.org>",0,0,0,1,0,0,1,0,0
15389,I6b615f0d5da4339f1f23a29bcaeb80f0346f5764,https://git.eclipse.org/r/#/c/15389,13,cfe17abc46c69b7fd7fc94cca255ae8343a0e772,cf08bc1c0962d6bd69d598f0ea406ee0c24e64ba,1,12/08/13,10/02/14,15,"Length of symbolic link is the number of bytes, not characters","Length of symbolic link is the number of bytes, not characters

Change-Id: I6b615f0d5da4339f1f23a29bcaeb80f0346f5764",0,1,0,1,0,0,1,-1,0
15390,I134cfbda47f4d252fec1a16034e2e78b73cd5081,https://git.eclipse.org/r/#/c/15390,16,2ee7ee91d0caf32286310515682d4a120e392227,38448b3f7c6be8269b193825ddfdec6bc09bacce,1,12/08/13,12/02/14,86,FileUtils.delete does not recurse via symlinks,"FileUtils.delete does not recurse via symlinks

Change-Id: I134cfbda47f4d252fec1a16034e2e78b73cd5081",0,1,0,1,0,0,1,0,0
15393,I599fb71648c41fa2310049d0e0040b3c9f09386b,https://git.eclipse.org/r/#/c/15393,17,8c2d96078c0d83dd5fc804d7e169c248bc124891,7f9409cb1eeb5ede5252a3ef92024cd5103fb073,0,12/08/13,12/02/14,36,Add special case to WorkingTreeIterator for matching unormalized symlinks,"Add special case to WorkingTreeIterator for matching unormalized symlinks

If there is a unnormalized symbolic link in the index, lie that it matches
a normalized link in the working tree. This does not make the case
completely invisible everywhere though, but it helps to some degree.

Change-Id: I599fb71648c41fa2310049d0e0040b3c9f09386b",0,1,0,0,0,0,1,NA,NA
15394,I80d8157cc0dd99d57e2ed5d7cd8b13525a0c62b1,https://git.eclipse.org/r/#/c/15394,17,249cab64f9880182211f5c452624a64e8d491eef,b4a6d6cbcdc6cc935643d72c9e52074d84dfa2c7,1,12/08/13,12/02/14,4,Recognize symlinks in the FileTreeIterator,"Recognize symlinks in the FileTreeIterator

We did this for the Eclipse Platform in the ContainerTreeIterator.

Change-Id: I80d8157cc0dd99d57e2ed5d7cd8b13525a0c62b1",0,1,0,0,0,0,1,0,0
15395,Ia4c9c7902316bc0a90fb89d8dea9902835c06dfa,https://git.eclipse.org/r/#/c/15395,21,4606af8366ad98ad559b4166f05b007f9ed9d31e,93472c384716d52b7670a3939c025fab052670a9,1,12/08/13,12/02/14,273,Add some test cases for symbolic links with Java7,"Add some test cases for symbolic links with Java7

Change-Id: Ia4c9c7902316bc0a90fb89d8dea9902835c06dfa",0,1,0,1,0,0,1,0,0
15396,I08649ac58c9b3cb8bf12794703e4137b1b4e94d5,https://git.eclipse.org/r/#/c/15396,21,e4793eaa9d900c4954380434233e8ed8b0726ce5,0eab5c8fb8709e016b4ea9ad10a446a8ff99f835,1,12/08/13,12/02/14,73,Normalize paths on OS X with Java 7,"Normalize paths on OS X with Java 7

Java 6 and Java8 ea as or this writing normalizes file names read
from the file system to NFC, but under Java7 this is not done. I'm
sure this is a mistake, and I even think preview versions of Java 7
on Macs did normalize to NFC.

Change-Id: I08649ac58c9b3cb8bf12794703e4137b1b4e94d5",0,1,0,0,0,0,1,0,0
15540,I368be12e7bdc3c711e9f474ead312006513764b7,https://git.eclipse.org/r/#/c/15540,2,d682dab23dcb5bcc8a0d2427a0018691afd3b031,d7f148901bc2e39152dd473a92ff0513bb475b1d,1,16/08/13,25/08/13,20,LogCommand: Remove outdated TODO and improve docs,"LogCommand: Remove outdated TODO and improve docs

Change-Id: I368be12e7bdc3c711e9f474ead312006513764b7
Signed-off-by: Robin Stocker <robin@nibor.org>",0,0,1,1,0,0,1,0,0
15575,I3287609a90f068017cc62f4fd7738651e0663081,https://git.eclipse.org/r/#/c/15575,1,d4f84756a36666d16a26c94e185e7be071ef5dc8,050f2c6b124fea9ab3425b091a5758cb8c7ee4cc,1,19/08/13,19/08/13,456,Prepare 3.0.2-SNAPSHOT builds,"Prepare 3.0.2-SNAPSHOT builds

Change-Id: I3287609a90f068017cc62f4fd7738651e0663081
Signed-off-by: Matthias Sohn <matthias.sohn@sap.com>",1,0,0,1,0,0,1,0,0
15576,I9b09bb88528af465018fc0278f5441f7e6b75986,https://git.eclipse.org/r/#/c/15576,2,050f2c6b124fea9ab3425b091a5758cb8c7ee4cc,82944b396727ea964ede4044f6386c31bfa0cddb,1,19/08/13,21/08/13,65,Recognize CRLF when parsing the short message of a commit or tag,"Recognize CRLF when parsing the short message of a commit or tag

Bug: 400707
Change-Id: I9b09bb88528af465018fc0278f5441f7e6b75986",0,0,0,0,0,0,0,0,0
15577,I2fa04878f8830ad9c9b32a6f3fe8d2e2d66fe411,https://git.eclipse.org/r/#/c/15577,2,4087016f1428ee209d51602f722bfd8253e80e26,e38df56728b7856d3496ec9689116765239a29cd,0,19/08/13,21/08/13,8,Fix running maven http tests on OS X,"Fix running maven http tests on OS X

In 36144e12d8 tests were changed to use the system tmp directory as defined
by java.io.tmpdir, which was then overridden in the pom files to usea custom
directory that made som tests work, but not all.

Change-Id: I2fa04878f8830ad9c9b32a6f3fe8d2e2d66fe411",0,0,0,0,0,0,0,NA,NA
15578,I45359a40435e8a33def6e0bb6784b4d8637793ac,https://git.eclipse.org/r/#/c/15578,2,042cdb585f7b69cfd07b69a42f455b27c97adc18,ed3677c2f9633272f98c532d042e9ac8257d9a06,1,19/08/13,21/08/13,23,Fix tests for OS X when the tmpdir is the default /tmp,"Fix tests for OS X when the tmpdir is the default /tmp

/tmp is a symbolic link and some tests break when the path
gets canonicalized by JGit or Jetty. Allow Jetty to serve
symlinks by setting init parameter ""aliases"" to true [1].

[1] http://wiki.eclipse.org/Jetty/Howto/How_to_serve_symbolically_linked_files

Change-Id: I45359a40435e8a33def6e0bb6784b4d8637793ac
Signed-off-by: Matthias Sohn <matthias.sohn@sap.com>",0,0,0,0,0,0,0,0,0
15579,Icf601a41fec63f7d40308f3c85aaa4f71a7c095b,https://git.eclipse.org/r/#/c/15579,2,b93045876e17a33215bc972e8f43d55854caa4bd,09318a2dde6c829c8e89d65854b98db4280fa22d,1,19/08/13,21/08/13,213,Fix HTTP response processing for WWW-Authenticate headers,"Fix HTTP response processing for WWW-Authenticate headers

The original code was able to process only one WWW-Authenticate
header in an HTTP response, and if this header was not one of
two expected, authentication failed regardless of that there
could be other headers in the response.

All WWW-Authenticate headers in an HTTP response have to be
browsed to find one of supported, i.e. Basic or Digest.
By that if both are present, the Digest one should be used
as more preferable.

Bug: 357719
Change-Id: Icf601a41fec63f7d40308f3c85aaa4f71a7c095b
Signed-off-by: Alex Rukhlin <arukhlin@microsoft.com>
Signed-off-by: Matthias Sohn <matthias.sohn@sap.com>",0,0,0,0,0,0,0,1,1
15580,Idf47ecb33e8bd38340d760806d629f67be92d2d5,https://git.eclipse.org/r/#/c/15580,2,f42ae771f74f92b3b67fa63a9cd9105dee9e0ed5,fd5fb0fb200151b929d4ebf5542d17c4c1bca2cd,1,19/08/13,21/08/13,45,Update HEAD in cherry-picking several commits,"Update HEAD in cherry-picking several commits

Without update, index is wrongly detected to be dirty
when picking the second commit.

Change-Id: Idf47ecb33e8bd38340d760806d629f67be92d2d5
Signed-off-by: Hiroshi Tomita <tomykaira@gmail.com>
Bug: 411963",0,0,0,0,0,0,0,0,0
15581,I81735ba0394ef6794e9b2b8bdd8bd7e8b9c6460f,https://git.eclipse.org/r/#/c/15581,2,867cfd09017a46872bc2b00ab3ab26385881c1a6,f98dbd05af3bdc828ff4c80f1908244a5f877f8f,1,19/08/13,21/08/13,4,Make sure checkout is not deleting folders outside the workingtree,"Make sure checkout is not deleting folders outside the workingtree

There was a chance that jgit deletes symbolic links which point to the
folder on top of the working tree. Make sure not to touch these
resources.

Thanks to Cedric Darloy who reported this bug on
http://www.eclipse.org/forums/index.php/m/776910/#msg_776910 and to
Ondrej Vrabec who reported bug 412489.

Bug: 412489
Change-Id: I81735ba0394ef6794e9b2b8bdd8bd7e8b9c6460f
Signed-off-by: Christian Halstrick <christian.halstrick@sap.com>
Signed-off-by: Robin Stocker <robin@nibor.org>",0,0,0,0,0,0,0,0,0
15582,I119766a00bc52a810c51cffaa19207cb8555ca22,https://git.eclipse.org/r/#/c/15582,2,8b141f947794e176c4661c1613f0d125767ffaec,8b3b5f190b03aa83d54b7b07bd062928525c97a9,1,19/08/13,21/08/13,146,Update reflog like C Git during rebase (non-interactive),"Update reflog like C Git during rebase (non-interactive)

Bug: 346350
Change-Id: I119766a00bc52a810c51cffaa19207cb8555ca22
Signed-off-by: Chris Aniszczyk <caniszczyk@gmail.com>",0,0,0,0,0,0,0,0,0
15703,I39bba3baa4517e2b5e5fe0de096e756f2904e3e9,https://git.eclipse.org/r/#/c/15703,1,ffbfc2e0b637008e04d0a110680975021259e480,19d8c28323e812670f14ceb9781674b16a2fdf31,0,21/08/13,21/08/13,194,Add jgit target platform to define dependencies more precisely,"Add jgit target platform to define dependencies more precisely

Avoid that the packaging build picks an older jgit version coming with
eclipse platform by using a target platform which allows to define the
dependencies more precisely.

Change-Id: I39bba3baa4517e2b5e5fe0de096e756f2904e3e9
Signed-off-by: Matthias Sohn <matthias.sohn@sap.com>",1,0,0,0,0,0,1,NA,NA
15704,I66ffb2b6416dbbd5da11ad789dd58060b7ab09f2,https://git.eclipse.org/r/#/c/15704,1,19d8c28323e812670f14ceb9781674b16a2fdf31,641225880832c0a3780ee5f1450632270a76943c,0,21/08/13,21/08/13,2,Update build to use Tycho 0.18,"Update build to use Tycho 0.18

Change-Id: I66ffb2b6416dbbd5da11ad789dd58060b7ab09f2
Signed-off-by: Matthias Sohn <matthias.sohn@sap.com>",1,0,0,1,0,0,1,NA,NA
15705,I5e80b3befca5cf1dcb06075862d6d48e6491cc0f,https://git.eclipse.org/r/#/c/15705,1,4db353fccea30f06f5ebad04cb8cc1ace9eab695,aacd0a047b46b31e1ff96acefe9d98f83f28d5bc,1,21/08/13,21/08/13,4,Don't skip want validation when the client sends no haves,"Don't skip want validation when the client sends no haves

Change-Id: I5e80b3befca5cf1dcb06075862d6d48e6491cc0f",0,0,0,1,0,0,1,0,0
15706,I4752674b1daab6eedd7c3650c7749462810eaffd,https://git.eclipse.org/r/#/c/15706,1,ffa1c1788d9be3a6492bcd27e976c381302c1ef1,6107a765ead5b91e4b2fab7a3fb6c8e3a27f57c4,1,21/08/13,21/08/13,2,Check parentFile is not null,"Check parentFile is not null

parentFile becomes null when f is relative path, such as ""."".

This patch avoids NullPointerException in such case.

Change-Id: I4752674b1daab6eedd7c3650c7749462810eaffd
Signed-off-by: Hiroshi Tomita <tomykaira@gmail.com>",0,0,0,0,0,0,0,0,0
15707,I66db3bc0cbd18fb5a07748905c60384b86b1c162,https://git.eclipse.org/r/#/c/15707,1,6107a765ead5b91e4b2fab7a3fb6c8e3a27f57c4,c8eb0a4b0f4c29c85cf5e95bbe8fb38c638cb866,0,21/08/13,21/08/13,94,Refactor PathSuffixFilterTest to remove duplication,"Refactor PathSuffixFilterTest to remove duplication

Makes it possible to add new test cases without copying lots of lines.

Change-Id: I66db3bc0cbd18fb5a07748905c60384b86b1c162
Signed-off-by: Robin Stocker <robin@nibor.org>",0,0,0,0,0,0,0,NA,NA
15708,I9fbcd68a11fb57cc49956b70c387a47271a0424f,https://git.eclipse.org/r/#/c/15708,1,c8eb0a4b0f4c29c85cf5e95bbe8fb38c638cb866,37a6a82f2bb4b941976f7b138e8af34596f7826d,1,21/08/13,21/08/13,20,Fix bugs in TreeWalk#isPathSuffix used by PathSuffixFilter,"Fix bugs in TreeWalk#isPathSuffix used by PathSuffixFilter

* It didn't check the first character in the pattern due to a off-by-one
  error. Spotted by James Roper.
* It returned true even when pattern was longer than current path, e.g.
  it returned that "".txt"" is suffix of ""txt"".

Bug: 411999
Change-Id: I9fbcd68a11fb57cc49956b70c387a47271a0424f
Signed-off-by: Robin Stocker <robin@nibor.org>",0,0,0,0,0,0,0,0,0
15709,I76d32444c9cf9f086a013e410a88d37a359272fd,https://git.eclipse.org/r/#/c/15709,1,37a6a82f2bb4b941976f7b138e8af34596f7826d,a38574ab72ca17731f8316fb6f6f29473f902e6e,0,21/08/13,21/08/13,36,Update to Jetty 7.6.11.v20130520,"Update to Jetty 7.6.11.v20130520

Change-Id: I76d32444c9cf9f086a013e410a88d37a359272fd
Signed-off-by: Matthias Sohn <matthias.sohn@sap.com>",1,0,0,1,0,0,1,NA,NA
15809,Icef0cd0cce9bbccf2b2cbb3471a3f4ce0655e22c,https://git.eclipse.org/r/#/c/15809,1,ac3c25d373e0a8ccb0ca60abdab4a988224ffdbd,6f94931433a20e64f3add7fe89972ddb875a8cff,1,23/08/13,23/08/13,457,Merge branch 'stable-3.0',"Merge branch 'stable-3.0'

* stable-3.0:
  Update reflog like C Git during rebase (non-interactive)
  Make sure checkout is not deleting folders outside the workingtree
  Update to Jetty 7.6.11.v20130520
  Fix bugs in TreeWalk#isPathSuffix used by PathSuffixFilter
  Refactor PathSuffixFilterTest to remove duplication
  Check parentFile is not null
  Update HEAD in cherry-picking several commits
  Fix HTTP response processing for WWW-Authenticate headers
  Don't skip want validation when the client sends no haves
  Fix tests for OS X when the tmpdir is the default /tmp
  Fix running maven http tests on OS X
  Recognize CRLF when parsing the short message of a commit or tag
  Update build to use Tycho 0.18
  Add jgit target platform to define dependencies more precisely
  Prepare 3.0.2-SNAPSHOT builds

Change-Id: Icef0cd0cce9bbccf2b2cbb3471a3f4ce0655e22c
Signed-off-by: Matthias Sohn <matthias.sohn@sap.com>",1,0,0,0,0,0,1,0,0
15858,I6f9d699e158a7b9d813c8fa8d273992a28994e41,https://git.eclipse.org/r/#/c/15858,2,786152f0523f06c568c244805d4ece95f1ce1edc,1d93445efb4c0f776e0a682119bfb8afeb83bf60,1,26/08/13,30/10/13,11,Support extension of TransportHttp,"Support extension of TransportHttp

This allows subclasses to configure the HTTP connection (for example,
to add headers to the request).

Bug: https://bugs.eclipse.org/bugs/show_bug.cgi?id=400724
Change-Id: I6f9d699e158a7b9d813c8fa8d273992a28994e41
Signed-off-by: Michael Nelson <michael.nelson@tasktop.com>",0,0,0,0,0,0,0,0,0
15918,I6849fc5cb81e8ac47ce1b2c5a74737b23c089fc1,https://git.eclipse.org/r/#/c/15918,1,401f93a34215cc71b1a5cd50187d39042bec8def,ad19c92a4526004a2cd58fae240c829f9f0b0dbb,0,27/08/13,28/08/13,32,Update to Orbit Kepler SR1 release R20130827064939,"Update to Orbit Kepler SR1 release R20130827064939

Change-Id: I6849fc5cb81e8ac47ce1b2c5a74737b23c089fc1
Signed-off-by: Matthias Sohn <matthias.sohn@sap.com>",0,0,0,1,0,0,1,NA,NA
15921,Iec2c5ab3027a3e3f9ecc0d2f99193385177d9025,https://git.eclipse.org/r/#/c/15921,21,ad19c92a4526004a2cd58fae240c829f9f0b0dbb,1a77a16033ff00b936741d41190a904f65352818,1,28/08/13,04/09/13,312,Update build to use CBI jarsigner plugin,"Update build to use CBI jarsigner plugin

The dash signing plugin will be retired soon hence we need to update our
build to use the CBI jarsigner plugin for signing build results.

Change-Id: Iec2c5ab3027a3e3f9ecc0d2f99193385177d9025
Signed-off-by: Matthias Sohn <matthias.sohn@sap.com>",1,1,0,0,0,0,1,0,0
15955,Ifa6500f3f6a033da40c48287630b77c47b15f4a0,https://git.eclipse.org/r/#/c/15955,2,ab57f261ac09e5e5b87a55e81aab6f8547da1da5,9f351322bafed11c05bdcf34c155bd4caec4ac82,1,28/08/13,09/09/13,13,"Don't treat ""/"" as valid ignore pattern","Don't treat ""/"" as valid ignore pattern

This matches the behavior of C Git.

Bug: 415767
Change-Id: Ifa6500f3f6a033da40c48287630b77c47b15f4a0
Signed-off-by: Robin Stocker <robin@nibor.org>",0,0,0,0,0,0,0,0,0
16017,Idda470ff355cc1ab559c3c64189e8b1df173dc55,https://git.eclipse.org/r/#/c/16017,1,3ed22aabe1fc3a083df866d38842c0d5d2cb9d59,5737a8937146ed32eaebf6705f58fd2d3556d7a3,0,31/08/13,31/08/13,16,Update maven plugins,"Update maven plugins

Change-Id: Idda470ff355cc1ab559c3c64189e8b1df173dc55
Signed-off-by: Matthias Sohn <matthias.sohn@sap.com>",1,0,0,1,0,0,1,NA,NA
16115,Ia1f6518ab7c7466d11710225f815b755fbf4d387,https://git.eclipse.org/r/#/c/16115,1,85eafa07ba786e190be86861a8928bd08859dc03,5c0d201798f39d02c00f0dde514655f1d326ba1e,0,04/09/13,04/09/13,4,Uncomment eclipse-jar-signer plugin,"Uncomment eclipse-jar-signer plugin

This was commented out by mistake.

Change-Id: Ia1f6518ab7c7466d11710225f815b755fbf4d387
Signed-off-by: Matthias Sohn <matthias.sohn@sap.com>",1,0,0,0,0,0,1,NA,NA
16122,Ie18ced75f573f140969af2a7d9edb45c76523715,https://git.eclipse.org/r/#/c/16122,1,5c0d201798f39d02c00f0dde514655f1d326ba1e,2038d8dfd1c933ed1c5fa18b2c39c2afeeca7559,1,04/09/13,04/09/13,96,JGit v3.0.2.201309041250-rc2,"JGit v3.0.2.201309041250-rc2

Change-Id: Ie18ced75f573f140969af2a7d9edb45c76523715
Signed-off-by: Matthias Sohn <matthias.sohn@sap.com>",1,0,0,1,0,0,1,0,0
16128,I0e4020326c6443ba7157c18b345160cf9e1e88a7,https://git.eclipse.org/r/#/c/16128,1,2038d8dfd1c933ed1c5fa18b2c39c2afeeca7559,8d2c9e6a1e676d97d9da17059e07122b7dfc67a6,1,04/09/13,04/09/13,96,Prepare post 3.0.2-rc2 builds,"Prepare post 3.0.2-rc2 builds

Change-Id: I0e4020326c6443ba7157c18b345160cf9e1e88a7
Signed-off-by: Matthias Sohn <matthias.sohn@sap.com>",1,0,0,1,0,0,1,0,0
16136,Ib248b6d383da5c8aa887d9c355a0df6f3e2247a5,https://git.eclipse.org/r/#/c/16136,3,50522d99c905daed21568a4087688e6ad1c70c56,4c2a45e8393984a8d17b0f328941b0ea78f86901,1,04/09/13,04/09/13,60,Remove unnecessary inflate stride in DfsBlock,"Remove unnecessary inflate stride in DfsBlock

OpenJDK 7 does not benefit from using an inflate stride on the input
array. The implementation of java.util.zip.Inflater supplies the
entire input byte[] to libz, with no regards for the bounds supplied.
Slicing at 512 byte increments in DfsBlock no longer has any benefit.

In OpenJDK 6 the native portion of Inflater used GetByteArrayRegion
to obtain a copy of the input buffer for libz. In this use case
supplying a small stride made sense, it avoided allocating space
for and copying data past the end of the object's compressed stream.

In OpenJDK 7 the native code uses GetPrimitiveArrayCritical,
which tries to avoid copying by freezing Java garbage collection
and accessing the byte[] contents in place. On OpenJDK 7 derived
JVMs it is likely more efficient to supply the entire DfsBlock.

Since OpenJDK 6 is deprecated and replaced by OpenJDK 7 it is
reasonable to suggest any consumers running JGit with DFS support
use an OpenJDK 7 derived JVM. However, JGit still targets local
filesystem support on Java 5, so it is still not reasonble to apply
this same simplification to the internal.storage.file package.

Change-Id: Ib248b6d383da5c8aa887d9c355a0df6f3e2247a5",0,0,0,0,0,0,0,0,0
16138,Iaa8bba21c300dd1de2b91a77cddf6727fbc66340,https://git.eclipse.org/r/#/c/16138,1,d15dac75b75bf69edf8d9a1e7b481c004e07f139,33d3baa585fef964f502c05b612800763c3839b0,1,04/09/13,04/09/13,7,Merge branch 'stable-3.0',"Merge branch 'stable-3.0'

* stable-3.0:
  Prepare post 3.0.2-rc2 builds
  JGit v3.0.2.201309041250-rc2
  Uncomment eclipse-jar-signer plugin
  Update build to use CBI jarsigner plugin
  Update maven plugins
  Update to Orbit Kepler SR1 release R20130827064939

Change-Id: Iaa8bba21c300dd1de2b91a77cddf6727fbc66340
Signed-off-by: Matthias Sohn <matthias.sohn@sap.com>",1,0,0,0,0,0,1,0,0
16212,Ief2fceaaffab7641ba63ace4577462fa3bbf1c13,https://git.eclipse.org/r/#/c/16212,1,3342bb9d844a9627d625eba0f591bb658a194085,79da573171300a8e466541f9ea3bf7de35dc01a8,0,08/09/13,09/09/13,1,Add missing dependency for testing ArchiveCommand with xz compression,"Add missing dependency for testing ArchiveCommand with xz compression

Without this dependency the ArchiveTest.testTxzExtension() fails with a
ClassNotFoundException if it is started from Eclipse.

Change-Id: Ief2fceaaffab7641ba63ace4577462fa3bbf1c13
Signed-off-by: Matthias Sohn <matthias.sohn@sap.com>",0,0,0,0,0,0,0,NA,NA
16318,Ifaae2e3e2f1bb0504bf9e6d59983086ac19a540b,https://git.eclipse.org/r/#/c/16318,1,1ccb795c09d38c0554459bf5f0199d6444cf3e1a,3f4abfcea8c45e44a40162d335f7b6dbff3ba177,1,11/09/13,11/09/13,96,JGit v3.0.2.201311090911-r,"JGit v3.0.2.201311090911-r

Change-Id: Ifaae2e3e2f1bb0504bf9e6d59983086ac19a540b
Signed-off-by: Matthias Sohn <matthias.sohn@sap.com>",1,0,0,1,0,0,1,0,0
16331,Ie1bd951a2cb35d069c94dab4a62507115913764f,https://git.eclipse.org/r/#/c/16331,1,3f4abfcea8c45e44a40162d335f7b6dbff3ba177,ed41a302e4920c77f499b6166c5a8f0268e502bd,1,11/09/13,11/09/13,460,Prepare post 3.0.2 builds,"Prepare post 3.0.2 builds

Change-Id: Ie1bd951a2cb35d069c94dab4a62507115913764f
Signed-off-by: Matthias Sohn <matthias.sohn@sap.com>",1,0,0,1,0,0,1,0,0
16347,I99a7d1072285646f7fcd4169225c1fd249ad5e37,https://git.eclipse.org/r/#/c/16347,1,2bc55487412404a60e18924f8918af36f57090be,7779404837d853b4b5b487a488b6dba30df6d0d3,1,11/09/13,12/09/13,477,Merge branch 'stable-3.0',"Merge branch 'stable-3.0'

* stable-3.0:
  Prepare post 3.0.2 builds
  JGit v3.0.2.201311090911-r

Change-Id: I99a7d1072285646f7fcd4169225c1fd249ad5e37
Signed-off-by: Matthias Sohn <matthias.sohn@sap.com>",1,0,0,0,0,0,1,0,0
16457,Ifd9153f77c246a67d5d15734667dc2360718a390,https://git.eclipse.org/r/#/c/16457,1,5817cddf48b6194b36c05742992ba86661b071ee,b6f99d1c9b2f2c2dd402bc6fcd53bb79cfdc4946,0,16/09/13,16/09/13,12,Add org.eclipse.jgit.java7.source to jgit source feature,"Add org.eclipse.jgit.java7.source to jgit source feature

Change-Id: Ifd9153f77c246a67d5d15734667dc2360718a390
Signed-off-by: Matthias Sohn <matthias.sohn@sap.com>",1,0,0,1,0,0,1,NA,NA
16483,I73ff609ba681500394b5919f62cff9ec24a52756,https://git.eclipse.org/r/#/c/16483,1,b6f99d1c9b2f2c2dd402bc6fcd53bb79cfdc4946,243f6463c1b897db5455b3bea5e734d4d1d2ff5c,1,16/09/13,16/09/13,102,JGit v3.0.3.201309161630-r,"JGit v3.0.3.201309161630-r

Change-Id: I73ff609ba681500394b5919f62cff9ec24a52756
Signed-off-by: Matthias Sohn <matthias.sohn@sap.com>",1,0,0,1,0,0,1,0,0
16503,I738afcfbc78ea1ac56d0d0ab7d4f7717167dd8dd,https://git.eclipse.org/r/#/c/16503,1,100d08657b66dc38c5158b9d2a8e1ad6ce6b16e6,55c845054aa992b28a073acac17e4ae6fe1f1baf,1,17/09/13,17/09/13,200,Merge branch 'stable-3.0',"Merge branch 'stable-3.0'

* stable-3.0:
  JGit v3.0.3.201309161630-r
  Add org.eclipse.jgit.java7.source to jgit source feature

Change-Id: I738afcfbc78ea1ac56d0d0ab7d4f7717167dd8dd
Signed-off-by: Matthias Sohn <matthias.sohn@sap.com>",1,0,0,0,0,0,1,0,0
16580,I86b4f83955586bb24774fd621f5012499cf67909,https://git.eclipse.org/r/#/c/16580,2,55c845054aa992b28a073acac17e4ae6fe1f1baf,8dd409e0f8e79d2b21c7f778917f487035e57b64,1,19/09/13,20/09/13,6,Use full branch name when getting ref in BranchTrackingStatus,"Use full branch name when getting ref in BranchTrackingStatus

In case there is both a tag and branch called ""foo"", the tag is returned
if calling getRef with the short name. By using refs/heads/foo, the
branch is returned.

Bug: 417158
Change-Id: I86b4f83955586bb24774fd621f5012499cf67909
Signed-off-by: Robin Stocker <robin@nibor.org>",0,0,0,0,0,0,0,0,0
16618,I378673c00de32385ba90f4b639cb812f9574a216,https://git.eclipse.org/r/#/c/16618,4,ae1606d0cec6139fd416ebe72084669c672b7520,cbccdddd155fdce48436b998090d261e2c54a90e,1,19/09/13,19/09/13,16,Ignore bitmap indexes that do not match the pack checksum,"Ignore bitmap indexes that do not match the pack checksum

If `git gc` creates a new pack with the same file name, the
pack checksum may not match that in the .bitmap. Fix the PackFile
implementaion to silently ignore invalid bitmap indexes.

Change-Id: I378673c00de32385ba90f4b639cb812f9574a216",0,1,0,0,0,0,1,0,0
